"class","lepton_pT","lepton_eta","lepton_phi","missing_energy_magnitude","missing_energy_phi","jet1pt","jet1eta","jet1phi","jet1b.tag","jet2pt","jet2eta","jet2phi","jet2b.tag","jet3pt","jet3eta","jet3phi","jet3b.tag","jet4pt","jet4eta","jet4phi","jet4b.tag","m_jj","m_jjj","m_lv","m_jlv","m_bb","m_wbb","m_wwbb","id"
1,0.6731074,1.022613,1.370924,1.485968,-1.024345,0.7291934,0.9139568,-0.8170937,0,1.217487,0.4818616,0.6917723,2.214872,0.8171661,1.492981,-1.328236,0,1.001864,-0.7508344,1.488668,3.101961,0.7992622,1.273199,1.153794,1.153604,1.000071,1.041819,0.9282191,27907
1,0.5755636,0.274605,-0.5639828,1.008466,0.9758396,0.7733481,0.8951424,-0.6529986,0,1.129354,-0.5973345,1.367555,0,0.4234231,-1.065728,-0.199347,2.548224,0.456145,1.085541,-1.318738,0,1.035928,0.7465261,1.037915,0.6056796,0.3729519,0.4831621,0.5648741,27908
0,0.5195628,1.36058,0.7400467,1.244331,0.1905943,0.8012884,0.2356493,-0.1058274,1.086538,0.7277222,-0.3088365,-1.675237,1.107436,1.029668,1.500263,-1.681603,0,0.8353733,-1.769377,1.6335,0,3.30024,1.84834,0.9949505,0.6710066,1.15409,1.336395,1.141333,27909
0,0.4262282,-1.76099,-1.41736,1.95118,-1.135907,0.7482477,-0.760522,1.490876,1.086538,0.5941386,-0.624533,0.761126,1.107436,1.165072,-2.531229,-0.172165,0,0.948801,0.9397967,0.8083454,0,0.915529,1.016071,0.9784507,0.9306605,0.603845,0.7409028,0.8008629,27910
0,1.000877,1.517389,0.8421412,1.367087,0.05201026,1.025818,1.490271,-0.9307407,2.173076,0.6636373,1.252161,1.648854,0,0.8505341,1.096112,-0.5832266,2.548224,0.402352,-1.790198,-0.303801,0,1.045563,1.055695,1.057956,1.183193,0.3996118,1.032004,1.07174,27911
0,0.2933636,-1.612946,1.256068,0.3355703,0.738608,0.7685845,-0.1525209,-0.162928,2.173076,0.6582235,0.7140199,1.734297,0,0.7990771,1.204432,-0.9709866,0,0.9619451,-0.5059844,1.19179,3.101961,0.8153371,0.9513587,1.000277,0.5724781,0.8797005,0.6745864,0.6094698,27912
1,0.8486131,-1.310042,1.28714,0.6726334,-1.433584,0.7518204,1.043677,0.257391,2.173076,0.3168991,-0.3098079,1.187235,0,0.7158325,-0.6752316,-1.122984,0,0.9495313,0.3693128,-1.163918,3.101961,1.018479,1.04368,0.9859072,1.335748,0.9006299,1.215222,1.030217,27913
0,0.8099982,-0.3604226,0.8465801,1.748133,0.2516238,0.9977858,-0.6080266,-1.35262,2.173076,0.4119563,-1.00434,-0.8790564,1.107436,0.408144,-1.320598,1.730125,0,0.4624736,-1.653615,0.9320908,0,0.3414247,0.6826878,0.9885516,0.8706304,0.4390744,0.9448611,0.7856491,27914
1,0.7098923,-1.693786,1.193368,0.8716083,0.2572177,1.107989,-1.302178,-0.1889837,2.173076,1.404328,-0.9480004,-1.560387,0,0.9732934,-0.262889,1.471618,0,0.4004048,0.1677696,0.7661721,3.101961,0.9502752,0.7212101,0.9883305,0.8867573,0.7937863,0.9907467,0.8597692,27915
1,0.5995377,0.3583663,-1.335795,0.7768744,-1.444584,0.7408276,-1.675494,0.2152585,0,0.4467056,-0.4691132,-0.3552942,1.107436,0.6109866,0.1048515,1.428349,1.274112,0.5277067,-1.669439,1.200668,0,0.7555999,0.9676313,0.9870262,0.651637,0.5798105,0.6534892,0.6873109,27916
0,0.7823639,-0.9194807,1.102926,0.9851348,-1.349656,0.8891397,1.181319,-0.03098676,2.173076,0.883339,-2.125305,-0.9101269,0,1.439919,-0.07992899,1.081639,2.548224,0.6825137,-0.06375526,0.6862648,0,0.8263593,1.049963,0.9880295,1.551371,1.531208,1.137618,0.9833791,27917
1,1.117087,0.8307412,-1.683693,1.086113,0.9134126,1.363024,0.4416171,1.129423,0,0.8877456,-0.001882475,-1.033299,0,1.099565,0.235017,-0.4650658,0,2.208676,0.7590742,-0.3298819,3.101961,0.7682116,0.8269432,1.095509,0.8232692,0.8737353,0.8212643,0.7870685,27918
1,0.5757466,0.8317152,0.2612014,2.360743,0.9206943,1.069056,0.1465286,-0.7755156,1.086538,0.6317838,0.9442354,-0.7103881,0,0.5621639,0.7820765,-1.514627,0,1.056387,-0.1845146,1.319974,1.550981,0.6083225,0.746042,0.9913089,1.683982,1.088552,1.164923,0.9418962,27919
1,0.685003,-1.432762,0.2401167,0.3355273,-1.520493,1.044322,-0.549603,-0.4290282,2.173076,0.5129309,2.845214,0.9802838,0,0.8080338,0.2987345,0.9790134,0,1.570463,0.1835932,1.677893,0,0.734632,0.8196918,0.9947602,0.8017838,0.8580284,0.8823042,0.7615348,27920
0,0.3177038,1.520311,1.185045,1.233348,-0.4621951,0.667725,-0.3941369,1.591772,2.173076,1.035556,0.9801763,0.585245,2.214872,0.7867836,0.271427,-1.017584,0,0.5303842,0.2169062,0.192393,0,0.6321115,0.8148,0.9892271,0.9933544,1.342519,0.8695442,0.7114761,27921
1,0.3936526,-1.274979,0.9176023,0.7979968,-1.290809,1.377223,-0.2644168,-0.0237801,0,1.117771,-0.37489,1.371994,2.214872,0.7441076,0.3151189,-1.084153,2.548224,0.449573,-2.060033,1.690101,0,0.6253655,0.8942376,0.9861639,1.254704,0.8563297,1.052718,1.122874,27922
1,1.033269,-0.9477258,1.607295,2.063672,-0.4634405,0.9160722,-0.3584886,-0.4722695,2.173076,0.8920262,-1.896061,0.5774773,0,0.9241195,0.6874107,0.7515718,2.548224,1.239673,1.702663,-1.696633,0,0.8505953,1.279961,1.936059,1.49508,1.225198,1.097863,1.06271,27923
1,0.441967,-1.343157,-0.8525106,0.4219719,0.3205488,0.7261704,0.8317677,-1.348185,2.173076,1.145218,0.7839588,0.8082865,0,0.9086648,0.2623245,1.333489,0,1.70239,-0.9332228,0.3350054,0,1.004354,1.024096,0.9878417,0.6709502,0.7780951,0.7894059,0.7327552,27924
0,0.6981797,1.429732,-1.227042,0.6454913,1.423785,0.6722137,1.172407,0.2235741,0,0.8517372,0.3827815,-0.2326768,2.214872,0.8190979,0.7074361,1.62528,2.548224,0.8521684,1.237115,1.074148,0,0.8201731,0.8404555,0.9861504,0.7551143,0.8992394,0.852861,0.7788838,27925
0,0.7927954,-1.214593,0.03981173,0.8457494,-1.547821,1.496312,-0.1842082,0.4580749,0,1.237002,0.02920148,-0.4290866,0,1.30434,0.4944379,-1.455825,0,1.48454,-0.1911772,-0.9813514,3.101961,1.103551,1.025621,1.123102,0.7984181,0.8992315,0.7410278,0.7604887,27926
1,1.066211,-1.283745,-1.553855,0.7539808,-1.219691,1.606516,-1.227911,0.8882701,0,0.8817022,-2.180674,-1.089337,0,0.9578388,0.01473687,0.3305278,2.548224,0.9281115,-1.92345,-0.1062523,0,0.9136029,0.8976546,0.9890575,0.9559675,0.9115253,0.9466695,0.8937654,27927
1,1.033086,0.119744,-0.1450597,0.7382752,-1.358847,1.360459,-0.05547831,-1.385883,2.173076,1.429508,-0.08736336,0.295069,0,0.662268,0.5727193,0.8786062,0,0.4276664,-1.111447,0.6246696,3.101961,0.92833,0.669003,1.074339,0.9616283,0.9586462,1.01721,0.8666146,27928
0,0.7796187,-1.052914,-1.511686,1.194653,0.4233831,1.017481,0.1801964,-1.6858,0,1.073579,0.3303273,1.311517,0,1.538092,-0.8964221,-0.4778242,0,1.453384,0.5500355,-0.1450962,3.101961,0.9605254,0.8422252,1.316953,1.15637,0.5009525,0.8074572,0.9163624,27929
0,2.897949,0.4401797,1.517407,1.612314,-1.631283,1.738155,0.385174,-0.1418618,0,0.5415109,1.038459,-0.2898243,0,0.3728441,-0.7262055,1.489925,2.548224,0.4366724,-1.191398,0.05643959,3.101961,0.7648979,0.9294485,0.9763541,0.6334866,0.3126452,0.7264653,1.150566,27930
0,0.3942016,1.199875,0.7755578,2.998125,0.1355005,0.5326043,-0.2475829,-0.6335955,1.086538,0.764612,1.101598,-0.8230186,0,0.5639201,2.269423,-0.07841532,0,3.571027,0.2360611,1.610193,3.101961,0.9680241,1.149079,0.989076,2.29776,1.370986,1.70386,1.377434,27931
0,2.074042,-1.744432,0.8426961,2.835382,0.4183531,1.608623,-0.6654599,-0.8315075,0,1.012012,-0.2796953,-1.049944,2.214872,1.13908,-1.965054,-1.513518,0,0.4984978,-0.875758,1.120761,1.550981,1.011412,0.8624825,1.251808,2.032318,0.6449351,1.235864,1.383948,27932
1,0.4390388,2.214751,-1.010091,0.5327377,-0.7248809,0.5882099,0.299024,-1.590447,2.173076,0.8420426,1.144338,-0.3730488,0,0.9127041,-0.1472874,0.7709876,2.548224,1.376467,1.387023,0.05033556,0,0.7963202,0.9130979,0.9809415,0.8779766,0.8031567,0.7127326,0.6655116,27933
0,1.443759,-0.9749969,1.176168,1.270793,0.7651484,1.153885,2.031926,1.725377,0,1.361269,0.1593655,-0.7187105,2.214872,1.554776,-2.029682,-0.6947285,0,2.039509,-0.9024083,0.2845085,0,1.056619,1.123173,0.9887014,1.793781,1.05096,1.403981,1.143488,27934
1,1.443393,0.2785009,-0.3326028,0.661032,-1.173065,0.926149,-0.4644433,1.508062,2.173076,0.6102543,6.03e-05,0.03762792,0,1.540902,0.1330692,0.8763873,2.548224,0.9295719,-1.379616,1.655696,0,1.044849,1.030746,0.9863015,1.145315,0.9285042,0.9339452,0.8375183,27935
1,0.7512523,0.4547893,-1.285302,0.05285304,1.631656,0.7707831,-0.4466191,-0.573723,0,1.428501,0.04862896,1.079044,2.214872,1.805387,-1.186791,0.1136263,1.274112,2.04608,-0.3768968,-1.722714,0,0.8123484,0.8795621,0.7689174,0.8120347,1.803622,1.10189,0.9145713,27936
1,0.422568,-1.317834,-1.142703,2.109817,1.201033,0.4604179,1.61504,-0.9240881,0,0.6698066,0.8354416,-0.7181557,2.214872,0.801887,-0.248325,-0.4367737,1.274112,1.486974,0.2144077,0.3671904,0,1.10429,1.05412,1.120866,1.031709,0.5045158,1.059618,0.9254583,27937
0,0.7505203,0.5122535,0.6645856,1.375221,-1.629279,0.6603048,-0.9555973,-1.337652,2.173076,1.126962,-0.1767297,0.3882804,2.214872,0.7168863,0.03112135,-1.010928,0,0.7170774,-1.335476,-0.4724943,0,0.8113917,0.9632125,1.238482,1.107677,1.367651,0.9887123,0.8649409,27938
1,0.4860722,-0.6448215,0.4637257,1.508934,-0.9579499,2.067209,-0.2891726,1.262473,0,0.7627234,0.5178024,-1.59978,2.214872,1.583929,-0.4321952,-0.5843362,2.548224,2.247622,-0.6409017,-0.0918246,0,0.9287542,1.036111,1.13672,0.6990545,1.110801,0.8006014,0.7217783,27939
0,1.42436,1.611864,-0.4174966,0.8282261,0.3827394,0.5381008,1.052589,-1.689681,0,0.5951458,0.1049686,1.174474,2.214872,0.4076171,-1.40252,0.8536432,0,0.706611,-1.063976,-0.7782536,1.550981,1.566564,0.9446637,0.9941031,1.385491,0.7233388,1.018075,1.011068,27940
0,1.771894,-1.031487,1.620057,0.8259292,-0.1053653,1.399025,-0.3466059,0.3150461,0,2.36195,-0.881947,-1.441099,1.107436,1.642938,-0.5832965,-0.1971281,1.274112,0.7479902,1.872559,0.4165775,0,0.9392153,0.9425545,1.675689,1.263244,1.905868,1.463603,1.282116,27941
1,1.00289,0.3885594,-0.3847598,1.781118,-1.254789,1.412766,0.5564837,1.001917,2.173076,0.9122967,0.5887127,0.2040769,0,1.336654,0.5554246,-0.9021995,2.548224,0.652818,-0.493492,-1.628379,0,0.9210571,0.9655221,1.306132,0.6925894,1.694187,1.138704,0.9552018,27942
1,2.395772,0.08565509,0.1890694,0.507262,-0.01682137,0.4782813,-0.1644036,1.10115,2.173076,1.0625,0.6819646,-0.9001399,2.214872,1.187727,-0.5213996,-1.636669,0,0.4668549,1.03807,1.078588,0,1.003153,1.021513,0.9791729,0.88062,1.123245,0.8946151,0.872058,27943
1,0.5384127,-0.5104138,-1.008982,1.736348,1.645981,0.6155089,0.004925714,-0.07311923,2.173076,0.4195105,-1.83195,-1.233593,0,0.2704569,0.2805295,0.9263135,0,0.5961041,1.187145,1.19179,3.101961,0.8387464,0.9470791,0.9916933,1.007299,0.763834,0.7357215,0.7254406,27944
0,2.454884,-0.2289368,-1.196525,1.998527,-1.550352,2.180343,0.4911286,0.6476712,2.173076,0.5120495,1.739791,-0.6737694,0,0.5038576,1.26906,0.3965413,0,0.4865709,-0.8874175,-0.3787141,3.101961,0.65887,0.8385022,0.9917657,2.651716,1.281745,1.653816,1.415941,27945
0,0.4977847,-1.13765,-0.2682395,1.812145,-0.7282053,0.6003021,0.2415907,0.8965858,0,0.5500724,0.1719934,1.737072,2.214872,0.8747699,-1.160394,1.69906,1.274112,0.4084372,-1.184735,0.2451097,0,0.8211389,0.846388,0.978845,1.392192,0.583975,0.9647834,0.9991835,27946
0,0.8676461,-0.01661163,-0.3442549,0.6266538,0.9939162,0.7003372,-0.8417209,1.534117,2.173076,1.066403,-1.552195,-0.4590474,0,0.293112,-0.8672941,-0.4351095,1.274112,0.858497,0.4917378,1.028646,0,2.050236,1.068311,0.9863838,0.829012,0.5533583,0.8353062,0.7435776,27947
1,0.3669332,0.2823968,-0.8114509,1.707177,-1.461923,0.8700854,0.3406137,0.7341538,2.173076,1.014405,1.400781,-0.03848669,2.214872,0.4193837,0.5581554,-1.298281,0,0.4288834,-1.203058,1.264483,0,0.6675203,1.094696,0.9801174,1.280913,1.193192,1.030344,0.9121,27948
0,1.219939,-1.526263,-1.370751,1.009346,1.419461,0.4132402,-0.7040789,-0.4439963,0,0.3200467,1.037487,0.4986915,0,0.4213156,-0.5095664,0.5557503,2.548224,0.4366724,-0.3036084,0.924877,3.101961,0.9729524,0.6090881,0.9873,0.5930106,0.1116885,0.4675734,0.6204193,27949
1,0.3489983,-0.4324963,0.550839,1.262779,-1.43521,1.022886,0.2505027,-1.696887,2.173076,2.231514,0.4944895,0.04706002,0,0.7906473,0.7829868,0.1158452,0,2.318696,-0.01295304,1.242287,3.101961,0.3808919,1.515191,0.9853569,1.028564,0.8006363,1.285524,1.24255,27950
1,0.9219998,1.936196,1.580662,0.3011594,-1.282223,0.3697267,1.500173,-0.1124799,0,0.8517372,0.1807358,0.3655323,1.107436,0.6627949,1.116138,-1.355418,0,1.013304,0.5866797,1.513639,3.101961,0.8116801,0.8934361,0.9882911,0.5601831,0.753562,0.671954,0.6306943,27951
0,1.694481,1.145333,1.263836,0.83109,0.2485002,0.6417086,-0.4010686,-1.144175,0,0.4416695,0.8538977,-1.471615,0,1.221447,1.34279,0.2556385,2.548224,1.1759,-1.034827,-0.5640575,3.101961,0.8431776,0.89633,1.302447,0.8587555,1.775448,1.207078,1.097105,27952
1,0.7671741,-1.019799,0.2356778,0.6932146,-0.7989631,0.9568374,-0.9308416,1.013005,0,1.264827,-0.8003516,-1.030525,1.107436,0.9818989,-0.1190697,1.447765,0,1.099714,-0.9632043,-0.1617435,3.101961,0.9827796,1.0392,0.983549,0.8692677,0.7717831,0.9418302,0.8592784,27953
1,1.191938,-0.5493726,-0.2687938,1.386637,0.0872206,1.617784,-0.3713617,-1.669169,2.173076,0.2951178,0.3652968,-0.4118869,0,0.5756868,-1.191343,0.7621118,0,0.7241363,-0.2478092,0.3855025,3.101961,0.8129858,1.138655,0.9904541,0.5900496,1.101075,1.152011,0.9095816,27954
1,1.303574,-0.347761,-1.477284,1.079132,-1.417184,0.6743208,-0.3713617,-0.8409318,2.173076,1.295547,-0.1602164,1.044089,0,1.738476,-0.8691146,0.07424007,0,1.266691,-0.2244902,-0.1256742,3.101961,0.8337838,0.888266,0.9951286,0.7896323,0.5902175,0.7849859,0.8366756,27955
1,0.8078021,-0.07699769,-0.3586814,1.3232,-0.2159751,0.6261353,0.5733177,-1.708529,2.173076,1.046636,0.4663196,0.2412505,0,1.333317,-0.768077,1.564259,1.274112,0.7942376,-1.617803,-1.695523,0,2.161644,1.516209,0.9901102,1.305723,0.906121,1.084192,1.065926,27956
1,0.6798788,-0.6993638,-0.06571457,1.765897,0.6217071,0.43147,-0.9694605,-0.8265181,2.173076,0.3374214,-0.03588055,-0.7675356,0,0.8831998,0.7811663,-1.409782,0,0.8134667,0.834861,-0.984126,0,0.8147566,0.5946075,0.9892295,0.6357509,0.6700845,0.6243641,0.5784965,27957
0,3.851426,0.3203816,-1.29529,0.6960905,1.476482,1.447028,-1.402191,0.5977774,2.173076,1.017678,-0.736241,0.3261394,0,0.4941984,0.8476145,-0.4805979,2.548224,0.5554551,-1.745225,-0.2372116,0,0.8509157,0.9622052,1.361267,2.857626,1.769253,1.830943,1.514619,27958
1,0.4846081,1.255392,1.357052,1.615666,0.7501632,0.9583031,0.23862,-0.5199463,2.173076,0.8529962,-0.9548,-0.8391086,2.214872,0.6638486,0.4707715,1.358452,0,0.5564288,1.711824,1.349385,0,0.5679032,1.086075,0.9856714,2.49012,0.9445115,1.805453,1.357548,27959
1,0.4183588,0.2960323,1.146205,1.412285,0.9379716,0.9391571,1.878441,-0.8165393,0,0.4897646,1.069543,0.6446118,2.214872,0.8238397,1.486609,1.649134,0,1.327786,0.7057735,-0.3232229,3.101961,1.274657,1.039094,0.9985836,0.542335,0.5649995,0.7443799,0.7788721,27960
1,0.6156426,-0.7178692,-1.163233,0.679653,1.397045,0.8880404,-0.3664105,-0.5648529,1.086538,1.189788,-0.4865979,0.7167397,1.107436,0.5698913,-1.390687,-0.3646582,0,0.8692069,0.4875737,1.671234,0,1.234963,0.9883394,0.9861811,0.8984631,1.387159,0.87444,0.7900543,27961
1,0.6718264,-0.3740582,-0.1744674,0.7513231,-1.208546,1.28699,1.218948,1.093943,2.173076,0.6929728,0.8063004,-0.6576793,0,0.338598,1.314572,-0.930491,0,0.7645419,0.3843036,-0.07240267,3.101961,0.2939504,1.155662,0.9846741,0.5483902,1.001303,0.849378,0.7324325,27962
1,1.641775,0.2843447,-0.1045549,0.02489968,0.9849361,0.5897672,-0.3337329,1.254712,2.173076,0.3155141,-1.825151,0.1064268,0,0.6466377,-0.9819855,-1.218953,2.548224,0.5571589,-0.1095605,-1.504633,0,0.7654384,0.7080262,0.7371091,0.7370458,0.6743802,0.6781943,0.6101131,27963
1,1.038028,-0.2425724,0.08309092,0.3910537,1.323767,0.7180173,-0.2624364,-1.119783,2.173076,0.8353697,-0.5740216,-1.715185,0,0.8027651,0.9113318,0.9723565,0,1.500849,0.4092883,-0.1234546,3.101961,1.38359,1.115955,0.9877348,0.6178823,0.9589068,0.8665639,0.764014,27964
0,0.7922464,0.3349911,-0.2366118,0.5158708,-1.138282,1.301739,-2.243886,0.5428943,0,0.8750293,-0.9577141,-0.7259234,0,1.05004,-0.1700436,1.731234,2.548224,1.174683,0.8498518,1.715072,3.101961,0.5252364,0.5410559,0.9903263,0.8550158,0.5440764,0.6467938,0.5334002,27965
1,1.96021,-0.4227566,0.706755,0.2538827,1.379395,0.9580283,-0.1158823,-0.7821681,2.173076,0.3527816,-1.406489,1.024115,0,0.4690846,-1.542699,1.439998,0,0.8791866,1.189644,-0.4020204,3.101961,0.8077974,0.9765857,0.9861922,1.278115,0.8892764,1.03187,0.8635175,27966
0,2.607148,-0.7022856,1.36704,0.3067806,-0.3141667,0.8614743,0.126724,1.1455,2.173076,1.04651,1.355126,-0.2753993,0,1.500157,0.7001541,-0.7618514,0,2.195289,1.343716,-0.9425076,0,0.9283562,1.016394,1.237045,0.887121,1.174554,1.126449,1.347369,27967
1,0.7999327,-0.3146461,0.9031759,0.3212458,-0.5813897,1.124845,-0.1426185,-0.5798211,2.173076,1.345405,0.402209,-1.632515,0,0.959595,0.009275381,0.3105573,2.548224,0.7440956,0.5558652,1.137408,0,0.801414,1.000622,0.9848423,1.010168,0.9361523,0.9537753,0.8840888,27968
1,0.3063572,-1.92559,0.5336383,0.9345425,-1.349373,0.8417787,-2.179522,-0.05427069,0,0.8555142,0.2895296,0.8765306,1.107436,0.83947,0.9750492,1.712373,0,0.920079,0.9106479,-1.006877,3.101961,0.8675631,1.653575,0.9795377,0.8488939,0.8590475,1.322924,1.056273,27969
1,1.409902,-0.2425724,-1.327472,0.9754025,1.313677,1.340397,0.1752453,-0.8703137,0,1.963087,-0.5536227,0.311159,2.214872,1.330332,0.2586835,1.019509,2.548224,0.4432444,1.922528,1.215651,0,0.7901602,1.339559,1.120649,1.448698,1.272303,1.294016,1.151317,27970
1,2.396321,-0.598071,1.191149,0.3403823,-0.4227053,3.063803,-1.263559,-0.5354682,0,2.14527,-0.7372124,0.9725162,0,1.35246,0.2541323,-1.41422,2.548224,2.072125,0.01619577,1.172923,3.101961,0.9303575,0.8906146,1.242609,1.078113,0.9415723,0.9652027,0.8457499,27971
1,0.7913314,1.451159,0.2562076,1.011827,-1.532631,2.212956,0.6545166,-1.649211,0,2.632138,-1.219985,-0.09341457,0,0.9320225,0.2950934,0.9118904,2.548224,1.234561,-2.160804,1.041409,0,2.623229,2.025753,1.238654,0.879949,0.5886919,1.470042,1.888333,27972
1,1.125323,0.1022126,-0.9862323,1.947057,1.733916,1.341679,-0.1594525,0.4320193,2.173076,0.9726045,-1.801838,-0.3508556,0,0.9525701,0.6892312,0.9479482,2.548224,0.9909105,0.7574084,1.511419,0,0.6095825,0.5925484,1.305506,1.640422,0.9198686,1.127389,0.9993361,27973
0,2.435851,1.045988,0.7572474,0.6228657,-1.125961,1.057056,0.8446407,-1.133088,2.173076,0.9850689,1.0744,0.08256913,1.107436,0.2941657,1.715992,0.1280494,0,0.3870174,0.1711009,0.5697333,0,0.3792259,0.7434653,1.693167,1.04383,1.348918,1.080361,0.7914288,27974
0,0.6937875,1.645953,-1.058364,0.8329179,0.2436312,0.6090048,0.3475453,1.450961,2.173076,0.9275311,-0.5419663,1.352575,2.214872,1.000164,-1.616429,0.1413631,0,1.137928,-0.6317407,-0.8648199,0,0.7903586,0.9326485,0.987763,0.9062806,0.5295048,0.9026132,0.8363569,27975
0,0.6531594,0.897945,1.560132,0.3761898,-0.1568698,0.5654913,-2.209229,-1.546097,0,0.8517372,-2.541053,0.6673598,0,0.7846761,-1.644647,-0.6375908,0,1.040079,1.295412,-0.3443096,0,0.9119198,0.9295876,0.9917904,1.000654,0.8120373,0.7269471,0.8480884,27976
1,1.873464,-0.8123441,-0.699369,0.4988354,-1.180346,1.038368,-0.911037,1.317357,2.173076,0.6385825,-0.5953917,0.4520858,2.214872,0.6770203,-1.639185,1.202572,0,0.4658813,-0.9357212,-0.04798665,0,0.8139756,0.8908928,0.9778379,0.8745392,0.8634484,0.9324907,0.8149995,27977
1,0.6028319,1.031379,0.758912,0.2514604,-0.5371968,0.3734826,1.386297,-0.3552963,0,0.9144371,-0.3923747,1.344252,0,0.4854174,1.788812,1.263038,0,1.242107,-0.7733207,-0.6822538,3.101961,0.7917065,0.8556986,0.9784004,0.7588847,0.4093544,0.8015651,0.70894,27978
1,1.426007,-0.05654435,-1.035615,1.287169,-0.5089005,0.9725022,-1.044718,0.529035,1.086538,0.6321614,-0.847949,1.64608,2.214872,0.4539812,-1.788466,0.4497959,0,0.4797555,1.236282,1.62906,0,1.468566,0.9780939,0.9850193,1.535925,0.9801524,1.095224,0.9802917,27979
1,1.102996,-0.1091387,-1.690351,0.832107,-0.3089879,0.4107668,1.465515,-1.355392,0,0.5238845,1.462949,0.7933062,2.214872,1.367036,-0.5359635,-0.4079275,2.548224,0.4473823,0.6824544,0.5225657,0,0.6861734,1.101268,1.257642,0.983708,1.376295,0.8674591,0.7825264,27980
0,0.4185418,-1.957731,0.01040408,1.15571,0.9226756,0.5700717,-1.593305,0.2402054,0,0.7987317,-0.9596569,-1.545407,2.214872,0.4053341,-2.09613,-1.602275,0,0.8626349,0.7474146,-0.4952457,1.550981,0.9135505,0.9092246,0.9783758,0.9782009,1.017144,0.8932083,0.7953081,27981
1,0.745762,0.2989542,0.1075048,1.235058,-1.346737,0.8508478,-0.7783462,-0.03542193,0,1.419184,-0.4312296,1.215532,2.214872,0.4603035,-1.609147,-0.7679535,0,1.081215,-0.2786237,-1.432495,3.101961,0.8984232,0.9028358,1.284417,1.135156,0.7690755,0.8845528,0.8861125,27982
1,0.6449241,-0.722739,1.604521,1.143557,0.1980736,1.45573,-1.108093,-1.176883,0,1.951127,-1.331693,0.3172621,2.214872,1.121518,-1.638275,1.356233,0,1.123567,0.03618354,0.1690867,3.101961,0.8606951,1.112677,1.135157,0.940604,1.04091,0.9613659,0.8342647,27983
0,1.148931,0.7002293,-0.3054146,2.559924,-0.7182596,1.475151,-0.3060065,1.013005,2.173076,0.9155703,-0.3253499,-1.395603,2.214872,0.2643101,-0.775359,-1.669953,0,0.62653,-0.8207915,0.8549581,0,0.604409,0.7027225,0.9969907,2.037733,1.410695,1.417417,1.071206,27984
0,1.098238,-2.026883,0.5763626,0.4580732,-1.144748,0.6172494,-2.463717,-0.7494599,0,0.6350572,-1.106334,-0.09840804,2.214872,1.165072,-1.10942,1.46718,2.548224,0.5591062,-1.136432,-1.49631,0,0.7707192,0.9458046,0.9882851,0.7035524,0.903182,0.7136101,0.6655038,27985
1,0.945425,-0.7675415,1.743236,1.061813,-1.593665,1.057239,-1.071454,0.4347911,1.086538,0.4451948,-0.574993,-1.539859,0,0.7026609,-0.731667,-0.4905836,2.548224,0.5868546,-1.990908,-0.4663902,0,0.8759421,1.02429,0.9951445,0.810421,0.8096591,0.8980237,0.7589029,27986
1,0.4315355,-1.019799,-1.513905,0.3436172,-0.1755835,0.6505029,0.5426205,1.545205,2.173076,0.8723853,-1.028624,-0.2831663,0,0.8673938,0.06571079,0.1269399,2.548224,1.008436,-0.2036696,1.292784,0,1.311762,0.9017283,0.988032,0.7166055,0.9241509,0.8293011,0.7151128,27987
1,0.7009248,0.6719843,-0.1861195,1.139123,-1.734708,0.7097728,0.9208884,0.3111655,0,0.9017209,-0.2699816,-1.53653,1.107436,0.2946926,-1.278727,0.615107,2.548224,0.4576054,1.541095,-0.7466236,0,0.8220649,0.8835913,1.218691,0.8539349,0.6057988,0.8052264,0.7441661,27988
0,0.5927665,1.321622,1.543486,1.58824,0.77248,0.8630316,0.1455384,-0.5193914,1.086538,0.4857357,1.677623,-1.079905,2.214872,0.4634647,1.465673,0.4797516,0,1.098496,0.01286448,-1.245489,0,1.05081,0.9196761,0.9874339,0.8537914,0.9523254,0.8933986,0.7724392,27989
1,1.17565,0.1879218,-0.1494986,0.752378,1.32102,0.9182707,-2.893477,-1.694116,0,1.665577,-0.4836838,-0.4324161,2.214872,1.773249,-1.891324,1.726242,0,2.586201,-1.077301,0.7312127,3.101961,1.006059,1.797802,1.263931,1.063369,1.795113,1.907366,1.821764,27990
0,2.057205,-0.3818499,0.7117487,1.546765,0.2358872,0.7782033,-0.5208864,-1.147501,0,1.421954,0.3167281,-1.630851,2.214872,0.6784253,0.4607587,-0.4861452,0,0.6696131,-0.06125679,-0.8298604,3.101961,1.017282,1.043546,1.026142,0.8289557,0.6085191,1.039143,0.978051,27991
0,2.518388,-1.559378,1.194478,0.5316073,-1.397054,0.7180173,0.9713901,-0.09529424,2.173076,0.5807928,-0.232098,-0.8690695,0,0.7251405,-1.058446,-1.297726,2.548224,0.6031629,-2.171631,-0.5102283,0,1.168403,0.7383175,1.158008,2.306459,1.405291,1.485937,1.248713,27992
1,1.243181,0.2804488,-1.47562,0.08062104,-1.666193,1.318319,2.227002,0.6936844,0,1.537534,0.4954608,-1.018873,0,0.9163921,-0.7926537,-1.497985,2.548224,1.143527,-1.258857,-0.0224607,0,0.8074712,0.9588494,0.9830074,0.7887871,0.7230093,0.8047178,0.7119003,27993
